ID,Value_ID,Value,Corrected
q9LzwSSI,yHqBDW4X,Tool Design Trainer,Tool Design Trainer
q9LzwSSI,NauJ5Wc4,Tool Designer,Tool Designer
q9LzwSSI,ibAJYJlE,Tool Room Supervisor,Tool Room Supervisor
q9LzwSSI,5AMGvuaT,Tools Store Keeper,Tools Store Keeper
q9LzwSSI,b2KMYTJt,TOPASS,Invalid value
q9LzwSSI,TGsVsXmV,Tope Warden,Tope Warden
q9LzwSSI,DDL1qglB,tore Keeper Technical,Store Keeper Technical
q9LzwSSI,AVBgrzb8,Torpedo Fitter,Torpedo Fitter
q9LzwSSI,TkCY7qus,Total UR OBC SC ST EWS Total Anaesthesia 1 1 1 1 2 1 1 2 1 3 Anatomy 1 1 2 Biochemistry 1 1 Dentistry 1 1 1 1 2 Dermatology 1 1 1 1 1 1 ENT 1 1 1 1 1 1 1 1 General Medicine 1 1 1 1 2 2 1 3 General Surgery 1 1 1 1 1 1 2 1 1 4 Hospital Administration 1 1 1 1 Microbiology 1 1 1 1 Nuclear medicine 1 1 1 1 1 1 Obstetrics and Gynaecology 1 1 1 1 1 1 2 1 1 4 Ophthalmology 1 1 1 1 1 1 1 1 Orthopaedics 1 1 1 1 1 1 1 1 1 3 Paediatrics 1 1 1 1 2 2 1 1 Pathology 1 1 1 1 1 1 2 Psychiatry 1 1 1 1 1 1 Radiology 1 1 1 1 1 1 2 1 1 4 Radiotherapy 1 1 1 1 Transfusion Medicine and Blood Bank 1 1 1 1 1 1 2 Total 9 5 2 0 2 18 8 2 0 1 2 13 7 6 2 0 1 16 15 8 5 4 3 35 Professor Additional Professor A,Invalid value
q9LzwSSI,dl8c8wMm,totor,Tutor
q9LzwSSI,G66BaV4B,totors,Tutors
q9LzwSSI,Sxhd8HfM,Toucher,Toucher
q9LzwSSI,xWiqKwxy,Tourism Development Officer,Tourism Development Officer
q9LzwSSI,BQDcfimg,Tourism Infrastructure Expert,Tourism Infrastructure Expert
q9LzwSSI,OItpm6px,Tourism Monitor,Tourism Monitor
q9LzwSSI,qkan474M,Tourism Sector Specialist,Tourism Sector Specialist
q9LzwSSI,rl9b8DmU,Tourist information Officer,Tourist information Officer
q9LzwSSI,IL2mT0eV,Tourist Officer,Tourist Officer
q9LzwSSI,g7BYQuoW,Town Planner,Town Planner
q9LzwSSI,6l9rqPEo,Town Planning Officer,Town Planning Officer
q9LzwSSI,HtLiuaOK,Town Planning Surveyor Grade II,Town Planning Surveyor Grade-II
q9LzwSSI,mYHDFxBl,Town Planning Surveyor Grade-I,Town Planning Surveyor Grade-I
q9LzwSSI,ZrLoylxP,TPA Executive cum Team Leader,TPA Executive-cum-Team Leader
q9LzwSSI,CaZtcedS,tra,tra
q9LzwSSI,JHhOJZCN,Tracer,Tracer
q9LzwSSI,JtAiyyNK,Track Expert,Track Expert
q9LzwSSI,efgOtYJr,Track Faculty,Track Faculty
q9LzwSSI,ofLjcdB6,Track Maintainer Grade IV,Track Maintainer Grade-IV
q9LzwSSI,WDRwb286,Tractor Driver,Tractor Driver
q9LzwSSI,5LcrlOlF,Tractor Mechanic,Tractor Mechanic
q9LzwSSI,s47VgHUF,Tractor Mechanic Instructor,Tractor Mechanic Instructor
q9LzwSSI,BhX6qQop,Tractor Mechanic-Cum-Driver,Tractor Mechanic-cum-Driver
q9LzwSSI,4550BkGi,Trade Analyst,Trade Analyst
q9LzwSSI,AerBjU6Q,Trade and Technician Apprentices,Trade and Technician Apprentices
q9LzwSSI,QicLLVYd,Trade Apprentice,Trade Apprentice
q9LzwSSI,93nQpWtk,Trade Apprentice (Accountant),Trade Apprentice (Accountant)
q9LzwSSI,oGd3l1tK,Trade Apprentice (Data Entry Operator-Fresher Apprentices),Trade Apprentice (Data Entry Operator-Fresher Apprentices)
q9LzwSSI,3SflgrEH,Trade Apprentice (Data Entry Operator-Skill Certificate Holders),Trade Apprentice (Data Entry Operator-Skill Certificate Holders)
q9LzwSSI,5aEFwAZB,Trade Apprentice (Ex-ITI),Trade Apprentice (Ex-ITI)
q9LzwSSI,bVrjnLnW,Trade Apprentice (Fresher),Trade Apprentice (Fresher)
q9LzwSSI,GoIUIQ5h,Trade Apprentice (ITI),Trade Apprentice (ITI)
q9LzwSSI,MoPqQsqk,Trade Apprentice Trainee,Trade Apprentice Trainee
q9LzwSSI,L9zzF7Ry,Trade Apprentice- Data Entry Operator (Fresher),Trade Apprentice-Data Entry Operator (Fresher)
q9LzwSSI,etkRCi4Q,Trade Apprentice- Data Entry Operator (Skill Certificate Holders),Trade Apprentice-Data Entry Operator (Skill Certificate Holders)
q9LzwSSI,ytHwnWve,Trade Apprentices,Trade Apprentices
q9LzwSSI,MZAOPnwx,Trade Apprenticeship,Trade Apprenticeship
q9LzwSSI,a5RzZsu7,Trade Helper,Trade Helper
q9LzwSSI,1i16VVWU,Trade Instructor,Trade Instructor
q9LzwSSI,iuSGdM1O,Trade Instructor Grade II,Trade Instructor Grade-II
q9LzwSSI,dpMqi7IB,Trade Instructor Grade-II,Trade Instructor Grade-II
q9LzwSSI,g9ctF0Qo,Tradesman,Tradesman
q9LzwSSI,JqJhyRxW,Tradesman (B),Tradesman (B)
q9LzwSSI,7H32c6aB,Tradesman B,Tradesman B
q9LzwSSI,RugPG1cP,Tradesman B-Civil-Plumbing,Tradesman B-Civil-Plumbing
q9LzwSSI,EgGXakXv,Tradesman B-Electrical,Tradesman B-Electrical
q9LzwSSI,6m3q8GV6,Tradesman Mate,Tradesman Mate
q9LzwSSI,0kNAVtV8,Tradesman Skilled Grade,Tradesman Skilled Grade
q9LzwSSI,2XogsoVg,Tradesman Trainee,Tradesman Trainee
q9LzwSSI,9xo9oS1H,Tradesman Trainee (ITI),Tradesman Trainee (ITI)
q9LzwSSI,GvXKpyH0,Tradesman- A,Tradesman-A
q9LzwSSI,RsJHmRPP,Tradesman-A,Tradesman-A
q9LzwSSI,ilpAfIOo,Tradesman-B,Tradesman-B
q9LzwSSI,gH9byWxl,Tradesman/A,Tradesman/A
q9LzwSSI,UhXKW1IW,Tradesmen,Tradesmen
q9LzwSSI,1t67j2wz,Tradesmen Mate,Tradesman Mate
q9LzwSSI,nQYeMNg2,Traffic & Road Safety Engineer,Traffic & Road Safety Engineer
q9LzwSSI,gPFr56La,Traffic and Transport Planning Engineer,Traffic and Transport Planning Engineer
q9LzwSSI,T9Xa8o6c,Traffic Assistant,Traffic Assistant
q9LzwSSI,kaa249c4,Traffic Constable,Traffic Constable
q9LzwSSI,335q0WSh,Traffic Controller,Traffic Controller
q9LzwSSI,zYKIABoh,Traffic Engineer,Traffic Engineer
q9LzwSSI,wrWRYYQn,Traffic Inspector,Traffic Inspector
q9LzwSSI,VoYV9J3d,Traffic Inspector Cum Field Supervisor,Traffic Inspector-cum-Field Supervisor
q9LzwSSI,RTqgLjkb,Traffic Manager,Traffic Manager
q9LzwSSI,cFbNcXdH,Traffic Officer,Traffic Officer
q9LzwSSI,KK5Q0zPS,Trail Coordinator,Trail Coordinator
q9LzwSSI,kyzVoTnl,Train Controller,Train Controller
q9LzwSSI,TXs3gAgI,Train Operator,Train Operator
q9LzwSSI,cx0f1pY7,Trained Animal Attendant,Trained Animal Attendant
q9LzwSSI,LO8p6sSR,Trained Assistant Teacher,Trained Assistant Teacher
q9LzwSSI,mhdMRq3M,Trained Caregiver,Trained Caregiver
q9LzwSSI,7XvJDaYx,Trained Graduate Part Time Teacher,Trained Graduate Part Time Teacher
q9LzwSSI,b5nPdi5X,Trained Graduate Teacher,Trained Graduate Teacher
q9LzwSSI,CuRsyDwW,Trained Graduate Teacher  Pet and Yoga,Trained Graduate Teacher Pet and Yoga
q9LzwSSI,7TuTG8Se,Trained Graduate Teacher (,Trained Graduate Teacher (
q9LzwSSI,kjTBEtNJ,Trained Graduate Teacher (TGT),Trained Graduate Teacher (TGT)
q9LzwSSI,Jcpib7lN,Trained Graduate Teacher Art,Trained Graduate Teacher Art
q9LzwSSI,5tGLiAxE,Trained Graduate Teacher Computer Science,Trained Graduate Teacher Computer Science
q9LzwSSI,peVR8p7m,Trained Graduate Teacher Drawing,Trained Graduate Teacher Drawing
q9LzwSSI,lTCv0UVw,Trained Graduate Teacher English,Trained Graduate Teacher English
q9LzwSSI,WSIb9gBO,Trained Graduate Teacher Female,Trained Graduate Teacher Female
q9LzwSSI,lr4l8cab,Trained Graduate Teacher Hindi,Trained Graduate Teacher Hindi
q9LzwSSI,5KDqxEux,Trained Graduate Teacher Male,Trained Graduate Teacher Male
q9LzwSSI,40u9I1qF,Trained Graduate Teacher Maths,Trained Graduate Teacher Maths
q9LzwSSI,fheQkbFs,Trained Graduate Teacher Science,Trained Graduate Teacher Science
q9LzwSSI,p8rnQtpS,Trained Graduate Teachers,Trained Graduate Teachers
q9LzwSSI,c49MQHOF,Trained Graduate Teachers (TGT),Trained Graduate Teachers (TGT)
q9LzwSSI,xd2dcxVn,Trained Gradudate Teacher,District Programme coordinator
q9LzwSSI,3cF3NEwj,Trained Office Assistant,Trained Office Assistant
q9LzwSSI,jFDnrsNg,Trained Tutor,Trained Tutor
q9LzwSSI,8UVyX7RG,Trainee,Trainee
q9LzwSSI,DE26QTM0,Trainee Analyst,Trainee Analyst
q9LzwSSI,TZplACjY,Trainee Analyst Chemistry,Trainee Analyst Chemistry
q9LzwSSI,i58btYUk,Trainee Analyst Microbiology,Trainee Analyst Microbiology
q9LzwSSI,vZO9LXNM,Trainee Assistant,Trainee Assistant
q9LzwSSI,qXrTjprq,Trainee Chemist,Trainee Chemist
q9LzwSSI,Bvzv2ifM,Trainee Clerk,Trainee Clerk
q9LzwSSI,p21zcUoy,Trainee Consultant,Trainee Consultant
q9LzwSSI,oN9vOBGl,Trainee Craft,Trainee Craft
q9LzwSSI,z4YC8uOZ,Trainee Educaion,Trainee Education
q9LzwSSI,FHGXxylj,Trainee Education,Trainee Education
q9LzwSSI,xAbc0cyn,Trainee Electrical Officer,Trainee Electrical Officer
q9LzwSSI,y4CMHgF5,Trainee Electrical Supervisor,Trainee Electrical Supervisor
q9LzwSSI,YpyRBCpF,Trainee Engineer,Trainee Engineer
q9LzwSSI,Vfzyixr3,Trainee Engineer -I,Trainee Engineer-I
q9LzwSSI,0txRGLGa,Trainee Engineer -I,Trainee Engineer-I
q9LzwSSI,2h682enq,Trainee Engineer – I,Trainee Engineer-I
q9LzwSSI,S4Ico8o7,Trainee Engineer-I,Trainee Engineer-I
q9LzwSSI,z8a2f0HQ,Trainee Engineer–I,Trainee Engineer-I
q9LzwSSI,yTRbPpez,Trainee Engineers,Trainee Engineers
q9LzwSSI,tm0L5qaI,Trainee General Fitter,Trainee General Fitter
q9LzwSSI,CYZ6dKdC,Trainee Junior Officer,Trainee Junior Officer
q9LzwSSI,oE9amVAO,Trainee Khalasi,Trainee Khalasi
q9LzwSSI,4DGagY6i,Trainee Maintenance Assistant,Trainee Maintenance Assistant
q9LzwSSI,K60QA13R,Trainee Marine Engineer,Trainee Marine Engineer
q9LzwSSI,1pJRrrFX,Trainee Officer,Trainee Officer
q9LzwSSI,ByaoPN9M,Trainee Officer – I,Trainee Officer-I
q9LzwSSI,vcXw6K2O,Trainee Officer-I,Trainee Officer-I
q9LzwSSI,DnlG3hO8,Trainee Officer–I,Trainee Officer-I
q9LzwSSI,YQYStjV9,Trainee Operation Assistant,Trainee Operation Assistant
q9LzwSSI,2geiBiH1,Trainee Pilot,Trainee Pilot
q9LzwSSI,GnWSEz6B,Trainee Publication Officers,Trainee Publication Officers
q9LzwSSI,ygx02Lix,Trainee Scientific Officer,Trainee Scientific Officer
q9LzwSSI,uydxOKAL,Trainee Technician,Trainee Technician
q9LzwSSI,Rtl6ExRx,Trainee Technician-I,Trainee Technician-I
q9LzwSSI,3Jkjwe89,Trainee Technician-II,Trainee Technician-II
q9LzwSSI,1a6GeLTi,Trainee Welder,Trainee Welder
q9LzwSSI,zUNnxgak,Traineeship,Traineeship
q9LzwSSI,ALtY7QSB,Trainer,Trainer
q9LzwSSI,vk7sO5bC,Trainer Civil Engineering,Trainer Civil Engineering
q9LzwSSI,mru3Sjd4,Trainer Life Support,Trainer Life Support
q9LzwSSI,yBtlgB5P,Trainer Tool Design,Trainer Tool Design
q9LzwSSI,sqGvN86H,Trainers,Trainers
q9LzwSSI,chf6lZjw,Training,Training
q9LzwSSI,cwi8RW1n,Training  Assistant,Training Assistant
q9LzwSSI,2ZQNaFh8,Training & Capacity Building Specialist,Training & Capacity Building Specialist
q9LzwSSI,rRMoLS86,Training & Placement Officer,Training & Placement Officer
q9LzwSSI,AKDWWd50,Training and Capacity Building Coordinator,Training and Capacity Building Coordinator
q9LzwSSI,Bliudh6Q,Training and Field Coordi,Training and Field Coordi
q9LzwSSI,s6Y3kCH7,Training and Field Coordinator,Training and Field Coordinator
q9LzwSSI,wi3a0l32,Training and Placement Manager,Training and Placement Manager
q9LzwSSI,sHtiTY73,Training and Placement Officer,Training and Placement Officer
q9LzwSSI,ezWKlBMy,Training and Student Placement Officer,Training and Student Placement Officer
q9LzwSSI,87cv4LBa,Training Assistant,Training Assistant
q9LzwSSI,poUUqHiu,Training Attendant,Training Attendant
q9LzwSSI,P5rAZXk0,Training Coordinator,Training Coordinator
q9LzwSSI,oeLCoQBp,Training cum Research Assistant,Training-cum-Research Assistant
q9LzwSSI,oGXZKyFv,Training Faculty,Training Faculty
q9LzwSSI,2os4ot8v,Training Fellow,Training Fellow
q9LzwSSI,PN7tsbUC,Training Fellowship,Training Fellowship
q9LzwSSI,P2E5DUUL,Training graduari,Training graduari
q9LzwSSI,NN56CKcx,Training Graduate Teacher,Training Graduate Teacher
q9LzwSSI,SZu7yViw,Training Instructor,Training Instructor
q9LzwSSI,UFe1xiUi,Training Intern,Training Intern
q9LzwSSI,RhLgEl2E,Training Internship and Placement Of,"Training, Internship and Placement Officer"
q9LzwSSI,McHeyT3k,Training Internship and Placement Officer,"Training, Internship and Placement Officer"
q9LzwSSI,KjqvNzY6,Training Manager,Training Manager
q9LzwSSI,olVT08qK,Training Officer,Training Officer
q9LzwSSI,NXdki2Xq,Training Officer/ Assistant Director,Training Officer/ Assistant Director
q9LzwSSI,dLOiaRPF,Training Placement Officer,Training Placement Officer
q9LzwSSI,J3dWHFGW,"Training, Internship and Placement Officer","Training, Internship and Placement Officer"
q9LzwSSI,OMPH4V0t,Trains Clerk,Trains Clerk
q9LzwSSI,gNdJ3Cj9,Transfusion Medicinde,Transfusion Medicine
q9LzwSSI,nZaJsr7y,Transfusion Medicine,Transfusion Medicine
q9LzwSSI,itd7aJib,Transit House Keeper,Transit Housekeeper
q9LzwSSI,jx5vQY69,Translation Postdoctoral Scientist,Translation Postdoctoral Scientist
q9LzwSSI,JJn5mL1g,Translator,Translator
q9LzwSSI,NPS53XuP,Translator Bilingual,Translator Bilingual
q9LzwSSI,cuTTQ2cP,Transplant Coordinator,Transplant Coordinator
q9LzwSSI,l7OAkaWj,Transport Constable,Transport Constable
q9LzwSSI,2CmeC8sU,Transport Officer,Transport Officer
q9LzwSSI,TwxIYUJ6,Transport Planner,Transport Planner
q9LzwSSI,aMFbc5fW,Transport Planning Engineer,Transport Planning Engineer
q9LzwSSI,yERdbRt0,Transport sub inspector,Transport sub inspector
q9LzwSSI,o2AO92W0,Transport Supersior,Transport Supervisor
q9LzwSSI,srArjzDu,Transport Supervisor,Transport Supervisor
q9LzwSSI,iXG6TKsp,Transport tax officer,Transport tax officer
q9LzwSSI,07m3xyAH,Transportation Officer,Transportation Officer
q9LzwSSI,guq84mrn,Treasure,Treasure
q9LzwSSI,cRsOvnL6,Treasurer,Treasurer
q9LzwSSI,Y9nJC9Cw,Treasury Dealer,Treasury Dealer
q9LzwSSI,rBrigffj,Treasury Officer,Treasury Officer
q9LzwSSI,XO6kouar,Treasury Officer Junior Grade II,Treasury Officer Junior Grade-II
q9LzwSSI,MNa7rH8A,Treatment Attender,Treatment Attender
q9LzwSSI,bHz6WWKW,Treatment Organizer,Treatment Organizer
q9LzwSSI,r02TaPth,Treatment Organizer Gr-II,Treatment Organizer Grade-II
q9LzwSSI,cYeJpNU4,Trekking Guide,Trekking Guide
q9LzwSSI,7cwinsuS,Trial Coordinator,Trial Coordinator
q9LzwSSI,7kqauSuR,Tribunal Master,Tribunal Master
q9LzwSSI,G2ssjZqN,Tribunal Master/,Tribunal Master
q9LzwSSI,BxUYXGtP,Tribunal Master/ Stenographer Grade- ‘I’,Tribunal Master/ Stenographer Grade-I
q9LzwSSI,teLWundU,Tribunal Master/ Stenographer Grade-I,Tribunal Master/ Stenographer Grade-I
q9LzwSSI,WXOQ9jC8,Tribunal Master/Stenographer Grade-I,Tribunal Master/ Stenographer Grade-I
q9LzwSSI,bOiEi9r8,Tribunal Officer,Tribunal Officer
q9LzwSSI,KVGQ8WF1,Tribunal Officer/ Court Officer,Tribunal Officer/ Court Officer
q9LzwSSI,DCsIlF43,Tribunal Officer/ Section Officer,Tribunal Officer/ Section Officer
q9LzwSSI,BIEMeWHP,Tribunal Officer/Section Officer,Tribunal Officer/Section Officer
q9LzwSSI,r3GEMx7Z,Tripura Civil Service Grade-II,Tripura Civil Service Grade-II
q9LzwSSI,c3eg0XkM,Tripura Police Service Grade-II,Tripura Police Service Grade-II
q9LzwSSI,QYdhSsMi,Truck Cleaner,Truck Cleaner
q9LzwSSI,G8cly3gE,tu,tu
q9LzwSSI,sDXWiaIm,Tube,Tube
q9LzwSSI,eHZRTcbq,Tube well Operator-cum-Electrician,Tube well Operator-cum-Electrician
q9LzwSSI,tacBHhbv,Tube-well Operator,Tubewell Operator
q9LzwSSI,1lplw1DW,Tuberculosis & Chest Diseases Health Assistant,Tuberculosis & Chest Diseases Health Assistant
q9LzwSSI,MEJitehk,Tuberculosis and Chest Diseases Health Assistant,Tuberculosis and Chest Diseases Health Assistant
q9LzwSSI,7qsaKw1A,Tuberculosis Coordinator,Tuberculosis Coordinator
q9LzwSSI,Nxppu8Fj,Tuberculosis Health Visitor,Tuberculosis Health Visitor
q9LzwSSI,hfOgVXXY,Tuberculosis Health Visitors,Tuberculosis Health Visitors
q9LzwSSI,zrEvsPPj,Tuberculosis Health Vistor,Tuberculosis Health Visitor
q9LzwSSI,7bx8dnEx,Tuberculosis Specialist,Tuberculosis Specialist
q9LzwSSI,pFuar1po,Tubewell Operator,Tubewell Operator
q9LzwSSI,ehdGJn2A,Tunnel Construction Engineer,Tunnel Construction Engineer
q9LzwSSI,krffefV6,Tunnel Design Engineer,Tunnel Design Engineer
q9LzwSSI,myRpFLwm,Tunnel Ventilation,Tunnel Ventilation
q9LzwSSI,mP0Cgqiv,Tunnel Ventilation Expert,Tunnel Ventilation Expert
q9LzwSSI,NAbCp3D4,Turner,Turner
q9LzwSSI,0VljpT2W,Turner (Skilled),Turner (Skilled)
q9LzwSSI,3GBZSRee,Turner Instructor,Turner Instructor
q9LzwSSI,lvmCz7o8,Turner Theory,Turner Theory
q9LzwSSI,1A87EWNn,Turnout Installation Enginee,Turnout Installation Engineer
q9LzwSSI,yElWlYHX,Turnout Installation Engineer,Turnout Installation Engineer
q9LzwSSI,DAL8YkcN,Tutor,Tutor
q9LzwSSI,hVF7JmVg,Tutor cum Research Associate,Tutor-cum-Research Associate
q9LzwSSI,DapnoLMf,Tutor Instructor,Tutor Instructor
q9LzwSSI,7E7exXMn,Tutor Specialist,Tutor Specialist
q9LzwSSI,AfpB5ypL,Tutor Specialists,Tutor Specialists
q9LzwSSI,WFgX9PKM,Tutor Technician,Tutor Technician
q9LzwSSI,cYpJDWXC,Tutor-cum-Research Associate,Tutor-cum-Research Associate
q9LzwSSI,gdwUbFjF,Tutor/ Clinical Instructor,Tutor/ Clinical Instructor
q9LzwSSI,mQAubNRI,Tutor/Clinical Instructor,Tutor/Clinical Instructor
q9LzwSSI,fkq8P4P4,tutore,tutor
q9LzwSSI,ktvNkfSe,Tutors,Tutors
q9LzwSSI,eVrbV7Ka,TV Producer,TV Producer
q9LzwSSI,zImAo2iP,Typesetter,Typesetter
q9LzwSSI,CMLmxBpz,Typist,Typist
q9LzwSSI,m05i9Kya,Typist Clerk,Typist Clerk
q9LzwSSI,p3cDiTkE,Typist Clerk Grade II,Typist Clerk Grade-II
q9LzwSSI,NQVOdcOq,Typist Cum Clerk,Typist-cum-Clerk
q9LzwSSI,ivKFjlO7,Typist cum Computer Operator,Typist-cum-Computer Operator
q9LzwSSI,xUA28TEU,Typist cum Record Keeper,Typist-cum-Record Keeper
q9LzwSSI,QHlX8pEM,Typist Cum Scribe Assistant,Typist-cum-Scribe Assistant
q9LzwSSI,QzqYvGnU,Typist Grade II,Typist Grade-II
q9LzwSSI,VJOyLdlm,Typist Grade-II,Typist Grade-II
q9LzwSSI,c63lQGon,Tyreman,Tyreman
q9LzwSSI,B03HP94B,U P School Teacher,U P School Teacher
q9LzwSSI,iC0IFhLq,U.P. Agriculture Services,U.P. Agriculture Services
q9LzwSSI,zfIJac6k,UBA Manager,UBA Manager
q9LzwSSI,Akdh52YK,UD Store keeper,UD Store keeper
q9LzwSSI,bfj9mPaV,UG Intern,UG Intern
q9LzwSSI,KM5XYnk2,UGMO,UGMO
q9LzwSSI,OWnzBhl1,UI Designer,UI Designer
q9LzwSSI,6ZX5gTH9,UI Designer and Developer,UI Designer and Developer
q9LzwSSI,SBfzmE4g,UI Developer,UI Developer
q9LzwSSI,4CpWbeZK,UI/Front end Developer,UI/Front end Developer
q9LzwSSI,seGyLazO,UI/UX Designer,UI/UX Designer
q9LzwSSI,lkaVBDES,UI/UX Designer & Developer,UI/UX Designer & Developer
q9LzwSSI,9JyFZ6U8,UI/UX Designer and Developer,UI/UX Designer and Developer
q9LzwSSI,2J6huyLk,UI/UX Developer,UI/UX Developer
q9LzwSSI,es4PqN9S,UI/UX Expert,UI/UX Expert
q9LzwSSI,cCRyrEKD,UIUX Designer,UIUX Designer
q9LzwSSI,cdeGTJI7,Ultrasound Technician,Ultrasound Technician
q9LzwSSI,pzXcXHTe,UMO,UMO
q9LzwSSI,A7xnYhIp,Unani Assistant,Unani Assistant
q9LzwSSI,vqsFgBCX,Unani Medical Officer,Unani Medical Officer
q9LzwSSI,Dq30eJaO,Unani Pharmacist,Unani Pharmacist
q9LzwSSI,TcQI5o45,Unani Physician,Unani Physician
q9LzwSSI,idYmndkF,Unarmed Branch Constable,Unarmed Branch Constable
q9LzwSSI,a5XiYuzy,Unarmed Combat Instructor,Unarmed Combat Instructor
q9LzwSSI,AmGpm5QO,Under Graduate Medical Officer,Under Graduate Medical Officer
q9LzwSSI,dIviyTws,Under Graduate Teacher,Under Graduate Teacher
q9LzwSSI,JOs2P0kP,Under Registrar,Under Registrar
q9LzwSSI,eFquJ7KU,Under Secretary,Under Secretary
q9LzwSSI,a04pNR8X,Under Secretary (Administration & Finance),Under Secretary (Administration & Finance)
q9LzwSSI,bQHfU40n,Under Secretary (Planning),Under Secretary (Planning)
q9LzwSSI,iC0VTaJc,Under Secretary (Technical),Under Secretary (Technical)
q9LzwSSI,O3B0eolc,Under-Graduate Medical Officer,Under-Graduate Medical Officer
q9LzwSSI,9Nl9OpAe,unior Accountant,Junior Accountant
q9LzwSSI,YT2fzEom,unior Engineering Assistant Grade-II,Junior Engineering Assistant Grade-II
q9LzwSSI,T351LAZm,unior Geospatial Analyst,unior Geospatial Analyst
q9LzwSSI,Aja0U7Ho,unior Hindi Translator,Junior Hindi Translator
q9LzwSSI,aIavIOVy,unior Medical Record Officer,Junior Medical Record Officer
q9LzwSSI,2Lm6o5Oc,unior Mine Surveyor,Junior Mine Surveyor
q9LzwSSI,L0IVM0mC,unior Pathologist,Junior Pathologist
q9LzwSSI,MH1l6KaP,unior Research Fellow,Junior Research Fellow
q9LzwSSI,aUQLuWlf,unior Stenographer,Junior Stenographer
q9LzwSSI,ACcAI0H7,unior Supervisor,Junior Supervisor
q9LzwSSI,TgmJjkmW,unior Technician,unior Technician
q9LzwSSI,U8dP8cQO,Unit Head,Unit Head
q9LzwSSI,vUmIF4ph,Unit Head (Temperature Controlled WareHouse),Unit Head (Temperature Controlled WareHouse)
q9LzwSSI,iR5ywW2j,Unit heads,Unit heads
q9LzwSSI,SMiH3p8f,Unit Manager,Unit Manager
q9LzwSSI,qsg4Pwuz,United Nations Police Adviser,United Nations Police Adviser
q9LzwSSI,ukMryl14,United Nations Senior Police Adviser,United Nations Senior Police Adviser
q9LzwSSI,LJFKZuJQ,Unity 3D Developer,Unity 3D Developer
q9LzwSSI,4GiRG778,Unity and Software Developer,Unity and Software Developer
q9LzwSSI,IaNBg5Bz,University Assistant Librarian,University Assistant Librarian
q9LzwSSI,uv85iaIo,University Care Taker,University Caretaker
q9LzwSSI,vcJxyvVV,University Engineer,University Engineer
q9LzwSSI,ogT0gZQw,University Librarian,University Librarian
q9LzwSSI,CiauuAeU,University of Madras,University of Madras
q9LzwSSI,Urwt7ddN,University Research Fellow,University Research Fellow
q9LzwSSI,Nr1mxcSz,UNIVERSITY RESEARCH FELLOWSHIP,UNIVERSITY RESEARCH FELLOWSHIP
q9LzwSSI,X7dJifce,Unix Administrator,Unix Administrator
q9LzwSSI,o8m1Aq9T,Unskilled,Unskilled
q9LzwSSI,AZz5xo71,Unskilled Daily Wages,Unskilled Daily Wages
q9LzwSSI,xMHOGLBB,Unskilled labor,Unskilled labor
q9LzwSSI,tMwbIHAK,Unskilled Labour,Unskilled Labour
q9LzwSSI,1Q7SiTwW,Unskilled Labourer,Unskilled Labourer
q9LzwSSI,gOanPFu5,Unskilled Manpower,Unskilled Manpower
